CREATED AT 2026/06/30 00:37:27 FOR 2026/06/30
Delivery Hour,Interval,Pricing Location,LMP,Energy Loss Price,Energy Congestion Price
1,4,SHININGTREE-LT.25T1_S_LF,35.32,0.46,0.00
1,5,SHININGTREE-LT.25T1_S_LF,34.73,0.45,0.00
1,6,SHININGTREE-LT.25T1_S_LF,35.24,0.46,0.00
1,7,SHININGTREE-LT.25T1_S_LF,36.79,0.48,0.00
1,8,SHININGTREE-LT.25T1_S_LF,36.47,0.47,0.00
1,9,SHININGTREE-LT.25T1_S_LF,36.78,0.48,0.00
1,1,SIDNEY-LT.AG_M1,39.04,1.64,0.00
1,2,SIDNEY-LT.AG_M1,38.56,1.62,0.00
1,3,SIDNEY-LT.AG_M1,36.59,1.54,0.00
1,4,SIDNEY-LT.AG_M1,36.39,1.53,0.00
1,5,SIDNEY-LT.AG_M1,35.79,1.50,0.00
1,6,SIDNEY-LT.AG_M1,36.31,1.52,0.00
1,7,SIDNEY-LT.AG_M1,37.90,1.59,0.00
1,8,SIDNEY-LT.AG_M1,37.58,1.58,0.00
1,9,SIDNEY-LT.AG_M1,37.90,1.59,0.00
1,1,SIDNEY-LT.T1_LF,39.04,1.64,0.00
1,2,SIDNEY-LT.T1_LF,38.56,1.62,0.00
1,3,SIDNEY-LT.T1_LF,36.59,1.54,0.00
1,4,SIDNEY-LT.T1_LF,36.39,1.53,0.00
1,5,SIDNEY-LT.T1_LF,35.79,1.50,0.00
1,6,SIDNEY-LT.T1_LF,36.31,1.52,0.00
1,7,SIDNEY-LT.T1_LF,37.90,1.59,0.00
1,8,SIDNEY-LT.T1_LF,37.58,1.58,0.00
1,9,SIDNEY-LT.T1_LF,37.90,1.59,0.00
1,1,SILVERCRKSF-LT.AG_T1,37.74,0.34,0.00
1,2,SILVERCRKSF-LT.AG_T1,37.27,0.34,0.00
1,3,SILVERCRKSF-LT.AG_T1,35.37,0.32,0.00
1,4,SILVERCRKSF-LT.AG_T1,35.17,0.32,0.00
1,5,SILVERCRKSF-LT.AG_T1,34.59,0.31,0.00
1,6,SILVERCRKSF-LT.AG_T1,35.10,0.32,0.00
1,7,SILVERCRKSF-LT.AG_T1,36.64,0.33,0.00
1,8,SILVERCRKSF-LT.AG_T1,36.33,0.33,0.00
1,9,SILVERCRKSF-LT.AG_T1,36.64,0.33,0.00
1,1,SILVERFALLS-LT.G1,-100.00,-4.56,-132.83
1,2,SILVERFALLS-LT.G1,-100.00,-4.51,-132.43
1,3,SILVERFALLS-LT.G1,-100.00,-4.28,-130.77
1,4,SILVERFALLS-LT.G1,-100.00,-4.25,-130.60
1,5,SILVERFALLS-LT.G1,-100.00,-4.18,-130.10
1,6,SILVERFALLS-LT.G1,-100.00,-4.24,-130.54
1,7,SILVERFALLS-LT.G1,-100.00,-4.43,-131.88
1,8,SILVERFALLS-LT.G1,-100.00,-4.39,-131.61
1,9,SILVERFALLS-LT.G1,-100.00,-4.43,-131.88
1,1,SIOUXNARROWS-LT.TT_LF,9.04,-2.35,-26.01
1,2,SIOUXNARROWS-LT.TT_LF,6.28,-2.32,-28.34
1,3,SIOUXNARROWS-LT.TT_LF,6.29,-2.20,-26.56
1,4,SIOUXNARROWS-LT.TT_LF,6.23,-2.19,-26.44
1,5,SIOUXNARROWS-LT.TT_LF,8.77,-2.15,-23.36
1,6,SIOUXNARROWS-LT.TT_LF,8.84,-2.18,-23.76
1,7,SIOUXNARROWS-LT.TT_LF,34.03,-2.28,0.00
1,8,SIOUXNARROWS-LT.TT_LF,8.94,-2.26,-24.80
1,9,SIOUXNARROWS-LT.TT_LF,8.97,-2.28,-25.06
1,1,SITHEG-LT.G11,37.17,-0.22,0.00
1,2,SITHEG-LT.G11,36.72,-0.22,0.00
1,3,SITHEG-LT.G11,34.84,-0.21,0.00
1,4,SITHEG-LT.G11,34.65,-0.21,0.00
1,5,SITHEG-LT.G11,34.08,-0.20,0.00
1,6,SITHEG-LT.G11,34.58,-0.21,0.00
1,7,SITHEG-LT.G11,36.09,-0.22,0.00
1,8,SITHEG-LT.G11,35.78,-0.21,0.00
1,9,SITHEG-LT.G11,36.09,-0.22,0.00
1,1,SITHEG-LT.G12,37.17,-0.22,0.00
1,2,SITHEG-LT.G12,36.72,-0.22,0.00
1,3,SITHEG-LT.G12,34.84,-0.21,0.00
1,4,SITHEG-LT.G12,34.65,-0.21,0.00
1,5,SITHEG-LT.G12,34.08,-0.20,0.00
1,6,SITHEG-LT.G12,34.58,-0.21,0.00
1,7,SITHEG-LT.G12,36.09,-0.22,0.00
1,8,SITHEG-LT.G12,35.78,-0.21,0.00
1,9,SITHEG-LT.G12,36.09,-0.22,0.00
1,1,SITHEG-LT.G13,37.17,-0.22,0.00
1,2,SITHEG-LT.G13,36.72,-0.22,0.00
1,3,SITHEG-LT.G13,34.84,-0.21,0.00
1,4,SITHEG-LT.G13,34.65,-0.21,0.00
1,5,SITHEG-LT.G13,34.08,-0.20,0.00
1,6,SITHEG-LT.G13,34.58,-0.21,0.00
1,7,SITHEG-LT.G13,36.09,-0.22,0.00
1,8,SITHEG-LT.G13,35.78,-0.21,0.00
1,9,SITHEG-LT.G13,36.09,-0.22,0.00
1,1,SITHEG-LT.G15,37.17,-0.22,0.00
1,2,SITHEG-LT.G15,36.72,-0.22,0.00
1,3,SITHEG-LT.G15,34.84,-0.21,0.00
1,4,SITHEG-LT.G15,34.65,-0.21,0.00
1,5,SITHEG-LT.G15,34.08,-0.20,0.00
1,6,SITHEG-LT.G15,34.58,-0.21,0.00
1,7,SITHEG-LT.G15,36.09,-0.22,0.00
1,8,SITHEG-LT.G15,35.78,-0.21,0.00
1,9,SITHEG-LT.G15,36.09,-0.22,0.00
1,1,SLATEFALLS-LT.T1_LF,6.91,-4.48,-26.01
1,2,SLATEFALLS-LT.T1_LF,4.18,-4.42,-28.34
1,3,SLATEFALLS-LT.T1_LF,4.29,-4.20,-26.56
1,4,SLATEFALLS-LT.T1_LF,4.24,-4.17,-26.44
1,5,SLATEFALLS-LT.T1_LF,6.82,-4.10,-23.36
1,6,SLATEFALLS-LT.T1_LF,6.86,-4.16,-23.76
1,7,SLATEFALLS-LT.T1_LF,31.96,-4.35,0.00
1,8,SLATEFALLS-LT.T1_LF,6.89,-4.31,-24.80
1,9,SLATEFALLS-LT.T1_LF,6.90,-4.35,-25.06
1,1,SLATER-LT.T1_LF,39.32,1.93,0.00
1,2,SLATER-LT.T1_LF,38.84,1.90,0.00
1,3,SLATER-LT.T1_LF,36.86,1.81,0.00
1,4,SLATER-LT.T1_LF,36.65,1.80,0.00
1,5,SLATER-LT.T1_LF,36.05,1.77,0.00
1,6,SLATER-LT.T1_LF,36.58,1.79,0.00
1,7,SLATER-LT.T1_LF,38.18,1.87,0.00
1,8,SLATER-LT.T1_LF,37.85,1.85,0.00
1,9,SLATER-LT.T1_LF,38.18,1.87,0.00
1,1,SMITHSFALLS-LT.LFJY,37.70,0.30,0.00
1,2,SMITHSFALLS-LT.LFJY,37.23,0.30,0.00
1,3,SMITHSFALLS-LT.LFJY,35.33,0.28,0.00
1,4,SMITHSFALLS-LT.LFJY,35.14,0.28,0.00
1,5,SMITHSFALLS-LT.LFJY,34.56,0.28,0.00
1,6,SMITHSFALLS-LT.LFJY,35.06,0.28,0.00
1,7,SMITHSFALLS-LT.LFJY,36.60,0.29,0.00
1,8,SMITHSFALLS-LT.LFJY,36.29,0.29,0.00
1,9,SMITHSFALLS-LT.LFJY,36.60,0.29,0.00
1,1,SMOKYFALLS-LT.AG12,36.38,-1.02,0.00
1,2,SMOKYFALLS-LT.AG12,35.93,-1.01,0.00
1,3,SMOKYFALLS-LT.AG12,34.10,-0.95,0.00
1,4,SMOKYFALLS-LT.AG12,33.91,-0.95,0.00
1,5,SMOKYFALLS-LT.AG12,33.35,-0.93,0.00
1,6,SMOKYFALLS-LT.AG12,33.84,-0.95,0.00
1,7,SMOKYFALLS-LT.AG12,35.32,-0.99,0.00
1,8,SMOKYFALLS-LT.AG12,35.02,-0.98,0.00
1,9,SMOKYFALLS-LT.AG12,35.32,-0.99,0.00
1,1,SMOKYFALLS-LT.G3,36.34,-1.05,0.00
1,2,SMOKYFALLS-LT.G3,35.90,-1.04,0.00
1,3,SMOKYFALLS-LT.G3,34.06,-0.99,0.00
1,4,SMOKYFALLS-LT.G3,33.87,-0.98,0.00
1,5,SMOKYFALLS-LT.G3,33.32,-0.97,0.00
1,6,SMOKYFALLS-LT.G3,33.80,-0.98,0.00
1,7,SMOKYFALLS-LT.G3,35.28,-1.02,0.00
1,8,SMOKYFALLS-LT.G3,34.99,-1.01,0.00
1,9,SMOKYFALLS-LT.G3,35.28,-1.02,0.00
1,1,SMOOTHRKFCGS-LT.AG12,35.68,-1.71,0.00
1,2,SMOOTHRKFCGS-LT.AG12,35.24,-1.69,0.00
1,3,SMOOTHRKFCGS-LT.AG12,33.44,-1.61,0.00
1,4,SMOOTHRKFCGS-LT.AG12,33.26,-1.60,0.00
1,5,SMOOTHRKFCGS-LT.AG12,32.71,-1.57,0.00
1,6,SMOOTHRKFCGS-LT.AG12,33.19,-1.59,0.00
1,7,SMOOTHRKFCGS-LT.AG12,34.65,-1.66,0.00
1,8,SMOOTHRKFCGS-LT.AG12,34.35,-1.65,0.00
1,9,SMOOTHRKFCGS-LT.AG12,34.64,-1.66,0.00
1,1,SMOOTHROCK-LT.TT_LF,35.79,-1.61,0.00
1,2,SMOOTHROCK-LT.TT_LF,35.35,-1.59,0.00
1,3,SMOOTHROCK-LT.TT_LF,33.54,-1.51,0.00
1,4,SMOOTHROCK-LT.TT_LF,33.36,-1.50,0.00
1,5,SMOOTHROCK-LT.TT_LF,32.81,-1.48,0.00
1,6,SMOOTHROCK-LT.TT_LF,33.29,-1.50,0.00
1,7,SMOOTHROCK-LT.TT_LF,34.74,-1.56,0.00
1,8,SMOOTHROCK-LT.TT_LF,34.45,-1.55,0.00
1,9,SMOOTHROCK-LT.TT_LF,34.74,-1.56,0.00
1,1,SOUTHGATESF-LT.AG_T1,36.38,-1.02,0.00
1,2,SOUTHGATESF-LT.AG_T1,35.93,-1.01,0.00
1,3,SOUTHGATESF-LT.AG_T1,34.10,-0.95,0.00
1,4,SOUTHGATESF-LT.AG_T1,33.91,-0.95,0.00
1,5,SOUTHGATESF-LT.AG_T1,33.35,-0.93,0.00
1,6,SOUTHGATESF-LT.AG_T1,33.84,-0.95,0.00
1,7,SOUTHGATESF-LT.AG_T1,35.32,-0.99,0.00
1,8,SOUTHGATESF-LT.AG_T1,35.02,-0.98,0.00
1,9,SOUTHGATESF-LT.AG_T1,35.32,-0.99,0.00
1,1,SOUTHMARCH-LT.LFQY,38.75,1.36,0.00
1,2,SOUTHMARCH-LT.LFQY,38.28,1.34,0.00
1,3,SOUTHMARCH-LT.LFQY,36.32,1.27,0.00
1,4,SOUTHMARCH-LT.LFQY,36.12,1.26,0.00
1,5,SOUTHMARCH-LT.LFQY,35.53,1.24,0.00
1,6,SOUTHMARCH-LT.LFQY,36.05,1.26,0.00
1,7,SOUTHMARCH-LT.LFQY,37.63,1.32,0.00
1,8,SOUTHMARCH-LT.LFQY,37.31,1.31,0.00
1,9,SOUTHMARCH-LT.LFQY,37.62,1.32,0.00
1,1,SOUTHMIDDLRD1-LT.LFJ,36.88,-0.52,0.00
1,2,SOUTHMIDDLRD1-LT.LFJ,36.43,-0.51,0.00
1,3,SOUTHMIDDLRD1-LT.LFJ,34.57,-0.48,0.00
1,4,SOUTHMIDDLRD1-LT.LFJ,34.38,-0.48,0.00
1,5,SOUTHMIDDLRD1-LT.LFJ,33.81,-0.47,0.00
1,6,SOUTHMIDDLRD1-LT.LFJ,34.30,-0.48,0.00
1,7,SOUTHMIDDLRD1-LT.LFJ,35.81,-0.50,0.00
1,8,SOUTHMIDDLRD1-LT.LFJ,35.50,-0.50,0.00
1,9,SOUTHMIDDLRD1-LT.LFJ,35.81,-0.50,0.00
1,1,SOWERBY-LT.T1_LF,36.38,-1.02,0.00
1,2,SOWERBY-LT.T1_LF,35.93,-1.01,0.00
1,3,SOWERBY-LT.T1_LF,34.10,-0.95,0.00
1,4,SOWERBY-LT.T1_LF,33.91,-0.95,0.00
1,5,SOWERBY-LT.T1_LF,33.35,-0.93,0.00
1,6,SOWERBY-LT.T1_LF,33.84,-0.95,0.00
1,7,SOWERBY-LT.T1_LF,35.32,-0.99,0.00
1,8,SOWERBY-LT.T1_LF,35.02,-0.98,0.00
1,9,SOWERBY-LT.T1_LF,35.32,-0.99,0.00
1,1,SPANISH-LT.T1_LF,37.29,-0.11,0.00
1,2,SPANISH-LT.T1_LF,36.83,-0.11,0.00
1,3,SPANISH-LT.T1_LF,34.95,-0.10,0.00
1,4,SPANISH-LT.T1_LF,34.75,-0.10,0.00
1,5,SPANISH-LT.T1_LF,34.18,-0.10,0.00
1,6,SPANISH-LT.T1_LF,34.68,-0.10,0.00
1,7,SPANISH-LT.T1_LF,36.20,-0.11,0.00
1,8,SPANISH-LT.T1_LF,35.89,-0.11,0.00
1,9,SPANISH-LT.T1_LF,36.20,-0.11,0.00
1,1,SPEEDIERBESS-LT.BATT_LF,36.20,-1.19,0.00
1,2,SPEEDIERBESS-LT.BATT_LF,35.76,-1.18,0.00
1,3,SPEEDIERBESS-LT.BATT_LF,33.93,-1.12,0.00
1,4,SPEEDIERBESS-LT.BATT_LF,33.74,-1.11,0.00
1,5,SPEEDIERBESS-LT.BATT_LF,33.19,-1.10,0.00
1,6,SPEEDIERBESS-LT.BATT_LF,33.67,-1.11,0.00
1,7,SPEEDIERBESS-LT.BATT_LF,35.15,-1.16,0.00
1,8,SPEEDIERBESS-LT.BATT_LF,34.85,-1.15,0.00
1,9,SPEEDIERBESS-LT.BATT_LF,35.15,-1.16,0.00
1,1,SPEEDIERBESS-LT.BATT_TG,36.20,-1.19,0.00
1,2,SPEEDIERBESS-LT.BATT_TG,35.76,-1.18,0.00
1,3,SPEEDIERBESS-LT.BATT_TG,33.93,-1.12,0.00
1,4,SPEEDIERBESS-LT.BATT_TG,33.74,-1.11,0.00
1,5,SPEEDIERBESS-LT.BATT_TG,33.19,-1.10,0.00
1,6,SPEEDIERBESS-LT.BATT_TG,33.67,-1.11,0.00
1,7,SPEEDIERBESS-LT.BATT_TG,35.15,-1.16,0.00
1,8,SPEEDIERBESS-LT.BATT_TG,34.85,-1.15,0.00
1,9,SPEEDIERBESS-LT.BATT_TG,35.15,-1.16,0.00
1,1,SPENCECGS-LT.AG_T1,36.66,-0.73,0.00
1,2,SPENCECGS-LT.AG_T1,36.21,-0.72,0.00
1,3,SPENCECGS-LT.AG_T1,34.36,-0.69,0.00
1,4,SPENCECGS-LT.AG_T1,34.17,-0.68,0.00
1,5,SPENCECGS-LT.AG_T1,33.61,-0.67,0.00
1,6,SPENCECGS-LT.AG_T1,34.10,-0.68,0.00
1,7,SPENCECGS-LT.AG_T1,35.60,-0.71,0.00
1,8,SPENCECGS-LT.AG_T1,35.29,-0.71,0.00
1,9,SPENCECGS-LT.AG_T1,35.59,-0.71,0.00
1,1,SPRUCEFALLS-LT.T1_LF,36.66,-0.73,0.00
1,2,SPRUCEFALLS-LT.T1_LF,36.21,-0.72,0.00
1,3,SPRUCEFALLS-LT.T1_LF,34.36,-0.69,0.00
1,4,SPRUCEFALLS-LT.T1_LF,34.17,-0.68,0.00
1,5,SPRUCEFALLS-LT.T1_LF,33.61,-0.67,0.00
1,6,SPRUCEFALLS-LT.T1_LF,34.10,-0.68,0.00
1,7,SPRUCEFALLS-LT.T1_LF,35.60,-0.71,0.00
1,8,SPRUCEFALLS-LT.T1_LF,35.29,-0.71,0.00
1,9,SPRUCEFALLS-LT.T1_LF,35.59,-0.71,0.00
1,1,SPRUCEFLSPP-LT.AT789_LF,36.63,-0.77,0.00
1,2,SPRUCEFLSPP-LT.AT789_LF,36.18,-0.76,0.00
1,3,SPRUCEFLSPP-LT.AT789_LF,34.33,-0.72,0.00
1,4,SPRUCEFLSPP-LT.AT789_LF,34.14,-0.72,0.00
1,5,SPRUCEFLSPP-LT.AT789_LF,33.58,-0.71,0.00
1,6,SPRUCEFLSPP-LT.AT789_LF,34.07,-0.72,0.00
1,7,SPRUCEFLSPP-LT.AT789_LF,35.56,-0.75,0.00
1,8,SPRUCEFLSPP-LT.AT789_LF,35.26,-0.74,0.00
1,9,SPRUCEFLSPP-LT.AT789_LF,35.56,-0.75,0.00
1,1,STANDREW-LT.TT_LF,36.70,-0.70,0.00
1,2,STANDREW-LT.TT_LF,36.25,-0.69,0.00
1,3,STANDREW-LT.TT_LF,34.40,-0.65,0.00
1,4,STANDREW-LT.TT_LF,34.21,-0.65,0.00
1,5,STANDREW-LT.TT_LF,33.64,-0.64,0.00
1,6,STANDREW-LT.TT_LF,34.13,-0.65,0.00
1,7,STANDREW-LT.TT_LF,35.63,-0.68,0.00
1,8,STANDREW-LT.TT_LF,35.33,-0.67,0.00
1,9,STANDREW-LT.TT_LF,35.63,-0.68,0.00
1,1,STANLEY-LT.T1_LF,37.17,-0.22,0.00
1,2,STANLEY-LT.T1_LF,36.72,-0.22,0.00
1,3,STANLEY-LT.T1_LF,34.84,-0.21,0.00
1,4,STANLEY-LT.T1_LF,34.65,-0.21,0.00
1,5,STANLEY-LT.T1_LF,34.08,-0.20,0.00
1,6,STANLEY-LT.T1_LF,34.58,-0.21,0.00
1,7,STANLEY-LT.T1_LF,36.09,-0.22,0.00
1,8,STANLEY-LT.T1_LF,35.78,-0.21,0.00
1,9,STANLEY-LT.T1_LF,36.09,-0.22,0.00
1,1,STATION17-LT.TB1_LF,37.40,0.00,0.00
1,2,STATION17-LT.TB1_LF,36.94,0.00,0.00
1,3,STATION17-LT.TB1_LF,35.05,0.00,0.00
1,4,STATION17-LT.TB1_LF,34.86,0.00,0.00
1,5,STATION17-LT.TB1_LF,34.28,0.00,0.00
1,6,STATION17-LT.TB1_LF,34.78,0.00,0.00
1,7,STATION17-LT.TB1_LF,36.31,0.00,0.00
1,8,STATION17-LT.TB1_LF,36.00,0.00,0.00
1,9,STATION17-LT.TB1_LF,36.31,0.00,0.00
1,1,STAYNER-LT.T4_LFY,37.55,0.15,0.00
1,2,STAYNER-LT.T4_LFY,37.08,0.15,0.00
1,3,STAYNER-LT.T4_LFY,35.19,0.14,0.00
1,4,STAYNER-LT.T4_LFY,35.00,0.14,0.00
1,5,STAYNER-LT.T4_LFY,34.42,0.14,0.00
1,6,STAYNER-LT.T4_LFY,34.92,0.14,0.00
1,7,STAYNER-LT.T4_LFY,36.45,0.15,0.00
1,8,STAYNER-LT.T4_LFY,36.14,0.14,0.00
1,9,STAYNER-LT.T4_LFY,36.45,0.15,0.00
1,1,STCLAIRCGS-LT.AG_T3,36.56,-0.84,0.00
1,2,STCLAIRCGS-LT.AG_T3,36.11,-0.83,0.00
1,3,STCLAIRCGS-LT.AG_T3,34.26,-0.79,0.00
1,4,STCLAIRCGS-LT.AG_T3,34.07,-0.78,0.00
1,5,STCLAIRCGS-LT.AG_T3,33.51,-0.77,0.00
1,6,STCLAIRCGS-LT.AG_T3,34.00,-0.78,0.00
1,7,STCLAIRCGS-LT.AG_T3,35.49,-0.82,0.00
1,8,STCLAIRCGS-LT.AG_T3,35.19,-0.81,0.00
1,9,STCLAIRCGS-LT.AG_T3,35.49,-0.82,0.00
1,1,STCLAIRCGS-LT.AG_T4,36.56,-0.84,0.00
1,2,STCLAIRCGS-LT.AG_T4,36.11,-0.83,0.00
1,3,STCLAIRCGS-LT.AG_T4,34.26,-0.79,0.00
1,4,STCLAIRCGS-LT.AG_T4,34.07,-0.78,0.00
1,5,STCLAIRCGS-LT.AG_T4,33.51,-0.77,0.00
1,6,STCLAIRCGS-LT.AG_T4,34.00,-0.78,0.00
1,7,STCLAIRCGS-LT.AG_T4,35.49,-0.82,0.00
1,8,STCLAIRCGS-LT.AG_T4,35.19,-0.81,0.00
1,9,STCLAIRCGS-LT.AG_T4,35.49,-0.82,0.00
1,1,STEEPHILLF-LT.G1,34.95,-2.45,0.00
1,2,STEEPHILLF-LT.G1,34.52,-2.42,0.00
1,3,STEEPHILLF-LT.G1,32.76,-2.29,0.00
1,4,STEEPHILLF-LT.G1,32.58,-2.28,0.00
1,5,STEEPHILLF-LT.G1,32.04,-2.24,0.00
1,6,STEEPHILLF-LT.G1,32.51,-2.28,0.00
1,7,STEEPHILLF-LT.G1,33.93,-2.38,0.00
1,8,STEEPHILLF-LT.G1,33.64,-2.36,0.00
1,9,STEEPHILLF-LT.G1,33.93,-2.38,0.00
1,1,STELCO-LT.T1_LF,37.25,-0.15,0.00
1,2,STELCO-LT.T1_LF,36.79,-0.15,0.00
1,3,STELCO-LT.T1_LF,34.91,-0.14,0.00
1,4,STELCO-LT.T1_LF,34.72,-0.14,0.00
1,5,STELCO-LT.T1_LF,34.15,-0.14,0.00
1,6,STELCO-LT.T1_LF,34.64,-0.14,0.00
1,7,STELCO-LT.T1_LF,36.16,-0.14,0.00
1,8,STELCO-LT.T1_LF,35.86,-0.14,0.00
1,9,STELCO-LT.T1_LF,36.16,-0.14,0.00
1,1,STELCO-LT.T1_LF_DRA,37.25,-0.15,0.00
1,2,STELCO-LT.T1_LF_DRA,36.79,-0.15,0.00
1,3,STELCO-LT.T1_LF_DRA,34.91,-0.14,0.00
1,4,STELCO-LT.T1_LF_DRA,34.72,-0.14,0.00
1,5,STELCO-LT.T1_LF_DRA,34.15,-0.14,0.00
1,6,STELCO-LT.T1_LF_DRA,34.64,-0.14,0.00
1,7,STELCO-LT.T1_LF_DRA,36.16,-0.14,0.00
1,8,STELCO-LT.T1_LF_DRA,35.86,-0.14,0.00
1,9,STELCO-LT.T1_LF_DRA,36.16,-0.14,0.00
1,1,STEWARTVLE-LT.AG123,38.91,1.52,0.00
1,2,STEWARTVLE-LT.AG123,38.44,1.50,0.00
1,3,STEWARTVLE-LT.AG123,36.47,1.42,0.00
1,4,STEWARTVLE-LT.AG123,36.27,1.41,0.00
1,5,STEWARTVLE-LT.AG123,35.67,1.39,0.00
1,6,STEWARTVLE-LT.AG123,36.20,1.41,0.00
1,7,STEWARTVLE-LT.AG123,37.78,1.47,0.00
1,8,STEWARTVLE-LT.AG123,37.46,1.46,0.00
1,9,STEWARTVLE-LT.AG123,37.78,1.47,0.00
1,1,STEWARTVLE-LT.AG45,38.91,1.52,0.00
1,2,STEWARTVLE-LT.AG45,38.44,1.50,0.00
1,3,STEWARTVLE-LT.AG45,36.47,1.42,0.00
1,4,STEWARTVLE-LT.AG45,36.27,1.41,0.00
1,5,STEWARTVLE-LT.AG45,35.67,1.39,0.00
1,6,STEWARTVLE-LT.AG45,36.20,1.41,0.00
1,7,STEWARTVLE-LT.AG45,37.78,1.47,0.00
1,8,STEWARTVLE-LT.AG45,37.46,1.46,0.00
1,9,STEWARTVLE-LT.AG45,37.78,1.47,0.00
1,1,STEWARTVLE-LT.T67,38.91,1.52,0.00
1,2,STEWARTVLE-LT.T67,38.44,1.50,0.00
1,3,STEWARTVLE-LT.T67,36.47,1.42,0.00
1,4,STEWARTVLE-LT.T67,36.27,1.41,0.00
1,5,STEWARTVLE-LT.T67,35.67,1.39,0.00
1,6,STEWARTVLE-LT.T67,36.20,1.41,0.00
1,7,STEWARTVLE-LT.T67,37.78,1.47,0.00
1,8,STEWARTVLE-LT.T67,37.46,1.46,0.00
1,9,STEWARTVLE-LT.T67,37.78,1.47,0.00
1,1,STIRTON-LT.T1_LF,37.70,0.30,0.00
1,2,STIRTON-LT.T1_LF,37.23,0.30,0.00
1,3,STIRTON-LT.T1_LF,35.33,0.28,0.00
1,4,STIRTON-LT.T1_LF,35.14,0.28,0.00
1,5,STIRTON-LT.T1_LF,34.56,0.28,0.00
1,6,STIRTON-LT.T1_LF,35.06,0.28,0.00
1,7,STIRTON-LT.T1_LF,36.60,0.29,0.00
1,8,STIRTON-LT.T1_LF,36.29,0.29,0.00
1,9,STIRTON-LT.T1_LF,36.60,0.29,0.00
1,1,STISIDORE-LT.LFB,38.16,0.76,0.00
1,2,STISIDORE-LT.LFB,37.69,0.75,0.00
1,3,STISIDORE-LT.LFB,35.77,0.72,0.00
1,4,STISIDORE-LT.LFB,35.57,0.71,0.00
1,5,STISIDORE-LT.LFB,34.98,0.70,0.00
1,6,STISIDORE-LT.LFB,35.49,0.71,0.00
1,7,STISIDORE-LT.LFB,37.05,0.74,0.00
1,8,STISIDORE-LT.LFB,36.73,0.73,0.00
1,9,STISIDORE-LT.LFB,37.05,0.74,0.00
1,1,STLAWRENCE-LT.LFJQ,37.06,-0.33,0.00
1,2,STLAWRENCE-LT.LFJQ,36.61,-0.33,0.00
1,3,STLAWRENCE-LT.LFJQ,34.74,-0.31,0.00
1,4,STLAWRENCE-LT.LFJQ,34.55,-0.31,0.00
1,5,STLAWRENCE-LT.LFJQ,33.98,-0.31,0.00
1,6,STLAWRENCE-LT.LFJQ,34.47,-0.31,0.00
1,7,STLAWRENCE-LT.LFJQ,35.98,-0.32,0.00
1,8,STLAWRENCE-LT.LFJQ,35.68,-0.32,0.00
1,9,STLAWRENCE-LT.LFJQ,35.98,-0.32,0.00
1,1,STMARY-LT.TT_LF,37.89,0.49,0.00
1,2,STMARY-LT.TT_LF,37.42,0.49,0.00
1,3,STMARY-LT.TT_LF,35.51,0.46,0.00
1,4,STMARY-LT.TT_LF,35.32,0.46,0.00
1,5,STMARY-LT.TT_LF,34.73,0.45,0.00
1,6,STMARY-LT.TT_LF,35.24,0.46,0.00
1,7,STMARY-LT.TT_LF,36.79,0.48,0.00
1,8,STMARY-LT.TT_LF,36.47,0.47,0.00
1,9,STMARY-LT.TT_LF,36.78,0.48,0.00
1,1,STMARYCMNT-LT.T1_LF,38.12,0.72,0.00
1,2,STMARYCMNT-LT.T1_LF,37.65,0.72,0.00
1,3,STMARYCMNT-LT.T1_LF,35.73,0.68,0.00
1,4,STMARYCMNT-LT.T1_LF,35.53,0.68,0.00
1,5,STMARYCMNT-LT.T1_LF,34.95,0.66,0.00
1,6,STMARYCMNT-LT.T1_LF,35.46,0.67,0.00
1,7,STMARYCMNT-LT.T1_LF,37.01,0.70,0.00
1,8,STMARYCMNT-LT.T1_LF,36.70,0.70,0.00
1,9,STMARYCMNT-LT.T1_LF,37.01,0.70,0.00
1,1,STMARYS-LT.TT_LF,35.38,-2.02,0.00
1,2,STMARYS-LT.TT_LF,34.94,-1.99,0.00
1,3,STMARYS-LT.TT_LF,33.16,-1.89,0.00
1,4,STMARYS-LT.TT_LF,32.98,-1.88,0.00
1,5,STMARYS-LT.TT_LF,32.43,-1.85,0.00
1,6,STMARYS-LT.TT_LF,32.91,-1.88,0.00
1,7,STMARYS-LT.TT_LF,34.35,-1.96,0.00
1,8,STMARYS-LT.TT_LF,34.06,-1.94,0.00
1,9,STMARYS-LT.TT_LF,34.35,-1.96,0.00
1,1,STONEMILLS-LT.AG_T1,37.97,0.57,0.00
1,2,STONEMILLS-LT.AG_T1,37.50,0.56,0.00
1,3,STONEMILLS-LT.AG_T1,35.58,0.53,0.00
1,4,STONEMILLS-LT.AG_T1,35.39,0.53,0.00
1,5,STONEMILLS-LT.AG_T1,34.80,0.52,0.00
1,6,STONEMILLS-LT.AG_T1,35.31,0.53,0.00
1,7,STONEMILLS-LT.AG_T1,36.86,0.55,0.00
1,8,STONEMILLS-LT.AG_T1,36.55,0.55,0.00
1,9,STONEMILLS-LT.AG_T1,36.86,0.55,0.00
1,1,STRACHAN-LT.TT1_LF,37.77,0.38,0.00
1,2,STRACHAN-LT.TT1_LF,37.31,0.37,0.00
1,3,STRACHAN-LT.TT1_LF,35.40,0.35,0.00
1,4,STRACHAN-LT.TT1_LF,35.21,0.35,0.00
1,5,STRACHAN-LT.TT1_LF,34.63,0.35,0.00
